ID,Key,String
585906425865,BACKGROUND11,"{CHARACTER1}曾经是一名四处流浪的旅人，并不认为自己是冒险者。{GENDER1:cond:=1?他|=0?她}从不接受任何冒险者的任务，仅靠一把弓箭捕猎为生，那是{GENDER1:cond:=1?他|=0?她}唯一的财产。
在旅途中，{CHARACTER1}通常会避开所有遇见的怪物。但有一天，由于一次失误，{GENDER1:cond:=1?他|=0?她}与一只凶猛的怪物正面对峙，眼看就要命丧当场，幸好一群途经的冒险者出手相救。
这次经历深深触动了{CHARACTER1}，从那一刻起，{GENDER1:cond:=1?他|=0?她}决定成为一名真正的冒险者。"
585906425866,BACKGROUND12,"{CHARACTER1}的母亲曾经犯过一个错误——爱上了一名偶然路过村庄的冒险者。尽管村民们都很清楚冒险者的品行，但母亲却怀抱着浪漫的幻想，不料激情过后的第二天清晨，那个冒险者就毫无音讯地离开了。
母亲的家族为此震怒不已，尤其当他们发现母亲怀孕之后更是如此。
尽管遭到家族反对，{CHARACTER1}最终还是出生了。
大多数孩子成长在关爱中，而{CHARACTER1}的童年记忆却只有家族对{GENDER1:cond:=1?他|=0?她}父亲的鄙视，以及对{GENDER1:cond:=1?他|=0?她}本人的厌恶。在村民眼中，{GENDER1:cond:=1?他|=0?她}只是一个私生子。甚至连唯一真心爱{GENDER1:cond:=1?他|=0?她}的母亲也渐渐无法直视这张越来越像那个负心汉的脸。
在{CHARACTER1}刚满15岁后不久，{GENDER1:cond:=1?他|=0?她}离开了村庄，踏上冒险之路，只希望有一天能找到自己的父亲。
只有{CHARACTER1}自己清楚，如果有一天真的见到了那个男人，{GENDER1:cond:=1?他|=0?她}会做些什么。"
585906425867,BACKGROUND13,"在{CHARACTER1}童年的大部分时间里，{GENDER1:cond:=1?他|=0?她}一直跟随父亲四处漂泊。从未见过母亲的{CHARACTER1}每次提及此事时，父亲总会回避。
从父亲那里，{GENDER1:cond:=1?他|=0?她}学会了在野外求生：如何捕猎、如何依靠大自然生存、如何避开怪物，以及万不得已时如何与怪物搏斗。
{CHARACTER1}一直好奇父亲的技能为何与冒险者如此相似，但父亲从未解释过。
最终父亲的过去还是追上了他们。在一次进入城镇时，父亲被一名蒙面刺客刺杀。
在临终前，他只留下了一句话：“别成为冒险者，别重蹈我的覆辙。”

{CHARACTER1}没有听从父亲的遗言。父亲曾经是冒险者的过往，成为了唯一追踪那名刺客的线索，于是{GENDER1:cond:=1?他|=0?她}毅然踏上了父亲的道路，试图揭开真相。"
585906425868,BACKGROUND14,"{CHARACTER1}个性洒脱，仿佛自由的化身。没人会想到{GENDER1:cond:=1?他|=0?她}居然是一位离家出走的贵族子弟。
从小到大，{CHARACTER1}一直觉得自己如同一只关在华丽鸟笼中的鸟，无法选择自己的人生。当家族决定通过政治联姻安排{GENDER1:cond:=1?他|=0?她}的婚姻时，{GENDER1:cond:=1?他|=0?她}决心抛弃继承的一切头衔与土地，毅然离家出走。
成为冒险者对{CHARACTER1}来说再自然不过了，因为在{GENDER1:cond:=1?他|=0?她}眼中，冒险者才是世上最自由的人。"
585906425869,BACKGROUND15,"{CHARACTER1}来自一个平凡的小村庄，那里几乎一成不变，甚至连怪物都不会入侵，偶尔有旅人路过也极为少见。
随着年龄增长，{CHARACTER1}渐渐害怕自己的人生永远如此平淡无奇，就这样在一个不起眼的村庄虚度一生。
直到某天，一群冒险者偶然经过村庄，这也是{CHARACTER1}第一次见到真正的冒险者。
冒险者们短暂停留时，{GENDER1:cond:=1?他|=0?她}缠着他们询问各种冒险故事，听他们讲述惊心动魄的经历和无尽财富的传闻。
当然，这些故事大多夸张而不实，但当时的{CHARACTER1}并不知道。

冒险者们离开一个月后，{CHARACTER1}和几个年轻伙伴决定秘密离村，踏上属于他们的冒险之旅。"
585906425870,BACKGROUND16,"{CHARACTER1}原本是贫困家庭的第七个孩子，出生时家中只剩下两个活着的兄弟姐妹，而他们最终也死于街头。童年时期的{GENDER1:cond:=1?他|=0?她}学会了在一无所有时如何生存：如何悄无声息地扒窃、如何悄悄潜行、如何巧妙地化解冲突。
尽管{GENDER1:cond:=1?他|=0?她}适应了这种生活，但对贫穷的厌恶始终挥之不去。终于，在年纪足够大时，{GENDER1:cond:=1?他|=0?她}决定离开家，去追寻冒险者的生活。
{GENDER1:cond:=1?他|=0?她}的目标只有一个：绝不再回到过去那种生活。"
585906425871,BACKGROUND17,"{CHARACTER1}曾是个不起眼的小偷，靠偷窃食物和扒窃旅人度日。
尽管这样的生活毫无尊严可言，但{CHARACTER1}知道，像{GENDER1:cond:=1?他|=0?她}这样的人不可能奢望更好的生活，能不饿死已算幸运。

至少原本是这样的。但即便如此，{CHARACTER1}内心深处偶尔也会憧憬更好的未来，于是{GENDER1:cond:=1?他|=0?她}破天荒地参加了一次危险的抢劫行动。
结果抢劫失败，同行的人大多惨死，而{CHARACTER1}拼尽全力才死里逃生，仓皇逃离了那座城镇。

从此人生彻底改变的{GENDER1:cond:=1?他|=0?她}漫无目的地漂泊，最终来到了这里，来到了冒险者公会。"
585910620160,BACKGROUND18,"{CHARACTER1}是个非常奇特的人。一般的小偷只为自己谋利，而{CHARACTER1}却会把偷来的东西送给需要帮助的人。{GENDER1:cond:=1?他|=0?她}称自己是个“侠盗”（这似乎真是个东西），专门劫富济贫。
显然这种道理并不适合当地的官府，因此{CHARACTER1}在大部分城镇都是通缉犯。
如今，{CHARACTER1}希望加入冒险者公会，并表示至少得暂时停止偷盗，等风声过去再说。"
585910620161,BACKGROUND19,"{CHARACTER1}总是与一些不良之徒混在一起，因此经常触犯法律。这次触犯的事更为严重，逼得{GENDER1:cond:=1?他|=0?她}不得不逃之夭夭，否则就会像水果一样被挂在镇中心示众。
现在，{CHARACTER1}希望以冒险者的身份重新开始。幸运的是，不知为何，冒险者似乎总是需要一些有盗贼技巧的人。
究竟是为什么呢……"
585910620162,BACKGROUND20,"可以说，{CHARACTER1}从不是个正经工作的人。实际上，{GENDER1:cond:=1?他|=0?她}从没做过真正的工作，而是不断尝试各种一夜暴富的伎俩，结果每次都惨败收场。
{GENDER1:cond:=1?他|=0?她}最新的创意是贩卖某位热门女吟游诗人的洗澡水，起初生意还不错（有时我真怀疑人类的品味）。不幸的是，很快被人发现那其实是76岁的赫尔穆特神父的洗澡水。
结果不用多说，{CHARACTER1}被愤怒的群众追杀，只好一路逃亡，最终跑到了冒险者公会。
如今{GENDER1:cond:=1?他|=0?她}最新的一夜暴富计划是成为一名大红大紫的冒险者。"
585910620163,BACKGROUND21,"{CHARACTER1}一直以为自己是个坏人，毫无道德底线，可以做任何肮脏的事。
直到有一天，{GENDER1:cond:=1?他|=0?她}和之前的同伙准备犯下一个前所未有的恶行时，{GENDER1:cond:=1?他|=0?她}才发现自己也有底线，无法跨越。
至于具体是什么罪行，{GENDER1:cond:=1?他|=0?她}从未提起，只是说自己阻止了那件事，让其他同伙极为不满。
为了逃避同伙们的追杀，{GENDER1:cond:=1?他|=0?她}假死脱身，最终侥幸成功。
目前所有认识{GENDER1:cond:=1?他|=0?她}的人都认为{GENDER1:cond:=1?他|=0?她}已死，于是{CHARACTER1}开启了冒险者的新生活。"
585910620164,BACKGROUND22,"作为工匠家的独子，性格内向柔弱的{CHARACTER1}看起来根本不像会成为冒险者的人，连{GENDER1:cond:=1?他|=0?她}自己也从未想过会如此。
但{CHARACTER1}长得十分俊美，深受异性欢迎，这最终导致了一起意外，逼得{GENDER1:cond:=1?他|=0?她}不得不逃离家乡。{CHARACTER1}从未详细解释过事情的真相，因此引发了许多冒险者的八卦。"
585910620165,BACKGROUND23,"{CHARACTER1}是个注定无法继承任何家产的私生子，很早就意识到成年后只能靠自己。
于是{CHARACTER1}从小就决心成为冒险者，并为此做足了准备。
现在{GENDER1:cond:=1?他|=0?她}来到冒险者公会，希望闯出自己的名声。"
585910620166,BACKGROUND24,"{CHARACTER1}曾是贵族家族的一名士兵。在服役期满后，{GENDER1:cond:=1?他|=0?她}决定利用所受的训练成为冒险者。
相比之下，这至少比回乡务农要强得多。"
585910620167,BACKGROUND25,"{CHARACTER1}一直看不起冒险者，或许这种看法是正确的。
许多没有公会约束的冒险者都是粗暴而不靠谱的人，甚至会在接受任务报酬后就卷款逃跑。
{GENDER1:cond:=1?他|=0?她}的村庄曾请冒险者抵御附近的怪物入侵，结果危难时刻那些人竟然弃村逃跑。
村庄因此被毁，{CHARACTER1}侥幸逃生，但{GENDER1:cond:=1?他|=0?她}的家人却不幸遇难。
如今，{CHARACTER1}也成为了冒险者，加入了公会，希望有一天能再次遇到当年那些背信弃义之徒。"
585910620168,BACKGROUND26,"{CHARACTER1}是个出身卑微的人，本来这并不困扰他，但偏偏爱上了一位贵族女子。
由于身份悬殊，{CHARACTER1}无法得到对方家人的认可，而女子也不愿跟他私奔。
于是{CHARACTER1}决定成为冒险者，希望能赚到足够的钱买下贵族头衔，得到心上人家族的认可。"
585910620169,BACKGROUND27,"{CHARACTER1}从小就被遗弃，后被一群冒险者发现并抚养长大。
尽管这样的生活并不适合一个孩子，但{CHARACTER1}却从未感到不满，反而充满美好的回忆。
如今，当年冒险者家人们大多已退休安顿下来，成年后的{CHARACTER1}决定独自踏上冒险之路，并来到冒险者公会寻找伙伴。"
585910620170,BACKGROUND28,"{CHARACTER1}从小便被遗弃在教堂门口，身边只有一封写着{GENDER1:cond:=1?他|=0?她}名字的信和一枚带有神秘徽章的戒指。
教堂的人将{GENDER1:cond:=1?他|=0?她}养大成为祭司学徒，过着平静而单调的生活。
但{CHARACTER1}渴望寻找自己的身世，于是成为冒险者，希望找到戒指徽章背后的秘密。"
585910620171,BACKGROUND29,"如果你问{CHARACTER1}为什么成为冒险者，{GENDER1:cond:=1?他|=0?她}会回答：“因为我的神这样吩咐。”如果再问原因，{GENDER1:cond:=1?他|=0?她}则会说：“我从不质疑神的命令，只会服从。”
显然，{CHARACTER1}一定是聚会上的开心果。"
585910620172,BACKGROUND30,"{CHARACTER1}曾是加南塔教堂的一名祭司。但有一天，{GENDER1:cond:=1?他|=0?她}被诬陷犯下莫须有的罪行，被迫抛弃了原本的生活。
经过数年不公正的监禁后，{CHARACTER1}彻底背弃了{GENDER1:cond:=1?他|=0?她}的信仰，并决定利用曾经的神圣技艺，开启冒险者的新生活。"
585910620173,BACKGROUND31,"{CHARACTER1}曾环游世界传播自己的信仰。在旅途中，{GENDER1:cond:=1?他|=0?她}帮助了许多有需要的人，也为保护无辜者而与怪物搏斗。在一次意外事件中，{GENDER1:cond:=1?他|=0?她}第一次遇到了冒险者公会的成员。
与之前遇见的蛮横无礼的冒险者不同，这些公会成员让{GENDER1:cond:=1?他|=0?她}看到了冒险者公会为人民做出的贡献。
于是，{CHARACTER1}最终决定加入冒险者公会，将自己的能力用于更伟大的事业。"
585910620174,BACKGROUND32,"{CHARACTER1}出身贵族，却年幼时被迫进入修道院。据说这是{GENDER1:cond:=1?他|=0?她}的哥哥（或姐姐）的阴谋，因为担心{CHARACTER1}对继承权构成威胁。
在修道院生活数年后，{CHARACTER1}悄悄离开，没有返回家乡，而是选择以冒险者的身份重新开始。
毕竟{CHARACTER1}隐约知道，如果{GENDER1:cond:=1?他|=0?她}回家，那个兄弟姐妹绝不会善罢甘休。"
585910620175,BACKGROUND33,"小时候，{CHARACTER1}曾听到一个神秘的声音引导着{GENDER1:cond:=1?他|=0?她}。那声音会警告{GENDER1:cond:=1?他|=0?她}即将到来的危险，甚至会预言未来的事件。
那个声音还教导{GENDER1:cond:=1?他|=0?她}如何运用神圣能量治愈伤口，并施展一些小奇迹。
但有一天，那个声音消失了。
如今，{CHARACTER1}明白了那个声音是加南塔之神的声音，而{GENDER1:cond:=1?他|=0?她}正踏上旅程，试图弄清为何神明不再与{GENDER1:cond:=1?他|=0?她}交流。"
585910620176,BACKGROUND34,"{CHARACTER1}曾与父亲生活在一个偏远的小村子里。他们并非农民。{GENDER1:cond:=1?他|=0?她}的父亲曾是领主的士兵，但由于重伤被迫提前退役，之后父子二人便靠着微薄的补贴生活。
{CHARACTER1}每天都要照顾行动不便的父亲，同时父亲也将士兵的训练技巧传授给了{GENDER1:cond:=1?他|=0?她}，希望这些技能有一天能派上用场。日复一日，直到悲剧降临。
一天，{CHARACTER1}发现父亲溺死在河中。有人说，父亲独自散步时不慎落水，以他的伤势无法自救；但也有人猜测，这并非意外，而是父亲不愿继续拖累孩子的自尽行为。"
585910620177,BACKGROUND35,"{CHARACTER1}从未见过父亲，母亲只说父亲为了养家而去世，却从未告知详情。
直到有一天，{GENDER1:cond:=1?他|=0?她}遇到一名自称是父亲老朋友的冒险者，才知道父亲过去也是一名冒险者。
那位冒险者讲述了他们过去的冒险经历，也讲述了导致父亲丧命的任务。
听完这些故事后，{CHARACTER1}决心继承父亲的冒险之路。
母亲极力反对，她从未提及父亲，就是害怕{GENDER1:cond:=1?他|=0?她}步父亲后尘。但她也明白无法阻止{CHARACTER1}，只好让{GENDER1:cond:=1?他|=0?她}承诺时常报平安。
至今，{CHARACTER1}一直履行着这个承诺。"
585910620178,BACKGROUND36,"{CHARACTER1}与四个弟妹很小就失去了双亲。作为长子的{GENDER1:cond:=1?他|=0?她}承担起了养家的责任。长期的辛苦劳动让{GENDER1:cond:=1?他|=0?她}练就了一身强壮的体格，却仅能勉强维持生计。
现在，{CHARACTER1}决定成为冒险者，加入冒险者公会。尽管这是份危险的职业，但对于缺乏教育的{GENDER1:cond:=1?他|=0?她}而言，却是改善弟妹生活的最好机会。"
585910620179,BACKGROUND37,"{CHARACTER1}的父母都曾是冒险者。童年的大部分回忆，就是等待父母完成任务归来，短暂团聚后再度踏上旅程。
直到有一天，他们再也没有回来。
多年后，{CHARACTER1}也踏上了冒险之路，始终在寻找父母的消息，希望能确定他们的生死或是揭开当年的真相。"
585910620180,BACKGROUND38,"{CHARACTER1}曾为一名富商担任保镖，护送商队前往克拉格蒙德。不幸的是，商队遭到土匪袭击，虽然奋力抵抗，但人数悬殊，最终失败。
{CHARACTER1}被认为已经死亡，如果不是附近的冒险者路过并把{GENDER1:cond:=1?他|=0?她}救回了冒险者公会总部，{GENDER1:cond:=1?他|=0?她}可能早已丧命。
如今，随着雇主死亡、名誉受损，{CHARACTER1}决定放弃保镖职业，转而加入冒险者公会。"
585910620181,BACKGROUND39,"{CHARACTER1}曾是一名独立的冒险者，并未加入过冒险者公会。{GENDER1:cond:=1?他|=0?她}本以为加入公会只会限制自己的自由。但情况在被昔日队友背叛并濒临死亡后彻底改变，奇迹般生还的{GENDER1:cond:=1?他|=0?她}决定加入公会。
如今{CHARACTER1}相信那些背叛者迟早也会来到这里，到时便是清算旧账的时刻。"
585910620182,BACKGROUND40,"{CHARACTER1}曾和朋友们梦想成为名扬天下的冒险者。不幸的是，这个梦想在一次任务中骤然破灭，朋友们全部遇难，只留下了{GENDER1:cond:=1?他|=0?她}独自一人。
现在，{GENDER1:cond:=1?他|=0?她}加入冒险者公会，希望不仅为自己，也为逝去的伙伴们完成梦想。"
585910620183,BACKGROUND41,此角色是由公会长亲自招募的。
585910620184,BACKGROUND42,"{CHARACTER1}的性格与外表截然相反。她贪婪尖锐，言语犀利，谁敢拿她的身高开玩笑就要吃拳头。

当被问到为何学会神圣技艺时，她只是淡淡地回答说自己有天赋。一名祭司看中了她的潜力，试图培养她成为祭司。

然而在学完所有技艺后，她却一声不吭地离开了。如今她不再追求精神上的升华，而是利用所学技能积累财富，这与当初祭司的初衷大相径庭。"
585910620185,BACKGROUND43,"{CHARACTER1}出生于一个贫困家庭，注定无法继承任何财产。

为了在生命中争取些什么，{GENDER1:cond:=1?他|=0?她}决定成为一名冒险者。虽然{GENDER1:cond:=1?他|=0?她}拥有相当强壮的体魄，但似乎从未真正拿起过武器。"
585910620186,BACKGROUND44,"{CHARACTER1}曾居住在一个朴素的小村庄，这种平凡的背景通常会使人谦逊。但很小的时候，{GENDER1:cond:=1?他|=0?她}就发现自己拥有魔法天赋，从那时起便坚信自己注定成就伟业，并认定最快实现的方法就是以冒险者的身份扬名立万。"
585910620187,BACKGROUND45,"{CHARACTER1}曾是个普通的小偷，过着平凡无奇的偷窃生活，久而久之，她厌倦了这种日子。

一次，她在酒馆看到冒险者们豪爽地花费任务报酬，于是想：为什么不是自己？看起来也挺容易的。

这种念头恐怕已经葬送了不少年轻冒险者的性命了。"
66627334559404032,DEAD_NAME_MYRIA,米莉亚
66627565271289856,DEAD_NAME_ALAN,艾伦
66627712684298240,DEAD_NAME_ARON,亚伦
66627879709872128,DEAD_NAME_PETRA,佩特拉
66628018176430080,DEAD_NAME_JASON,杰森
66628145230286848,DEAD_NAME_VALERI,瓦莱丽
66628257843154944,DEAD_NAME_GARLAND,加兰德
66628378832048128,DEAD_NAME_FRAN,弗兰

