ID,Key,String
4443848216598,CAMP_DIALOGUE10CHARACTER1_LINE8,……一名女子……站在一座绿色丘陵上的房屋前。
4443848216599,CAMP_DIALOGUE10CHARACTER2_LINE9,不会吧，难道你在想着你的心上人什么的？
4443848216600,CAMP_DIALOGUE10CHARACTER1_LINE10,……不……我完全不知道她是谁……
4443848216601,CAMP_DIALOGUE11CHARACTER1_LINE1,费迪南：嘿，搭档。我注意到你似乎特别喜欢捅东西……非常喜欢。
4443848216602,CAMP_DIALOGUE11CHARACTER1_LINE2,费迪南：……老实说，这让我相当不安。
4443848216603,CAMP_DIALOGUE11CHARACTER1_LINE3,费迪南：也许……等那些家伙死透了，你可以稍微停手一下？
4443848216604,CAMP_DIALOGUE11CHARACTER1_LINE4,……
4443848216605,CAMP_DIALOGUE11CHARACTER1_LINE5,费迪南：（叹气）看来是不行了。
4443852410880,CAMP_DIALOGUE12CHARACTER1_LINE1,我想知道如果把你卖了，你值多少钱。
4443852410881,CAMP_DIALOGUE12CHARACTER1_LINE2,Ferdinand: 伙、伙伴！你不会这么做吧！对吧？
4443852410882,CAMP_DIALOGUE12CHARACTER1_LINE3,...当然不是...
4443852410883,CAMP_DIALOGUE12CHARACTER1_LINE4,Ferdinand: 说这话时要看着我的眼睛！
4443852410884,CAMP_DIALOGUE12CHARACTER1_LINE5,什么眼睛？
4443852410885,CAMP_DIALOGUE13CHARACTER1_LINE1,Ferdinand: 你太善良了，伙伴！我敢肯定上一个乞丐并不是盲人。
4443852410886,CAMP_DIALOGUE13CHARACTER1_LINE2,你为什么这么认为？
4443852410887,CAMP_DIALOGUE13CHARACTER1_LINE3,Ferdinand: 他在叫你！
4443852410888,CAMP_DIALOGUE13CHARACTER1_LINE4,哦...
4443852410889,CAMP_DIALOGUE14CHARACTER1_LINE1,Ferdinand: 伙伴，我需要和你谈谈。我早该告诉你这些了...
4443852410890,CAMP_DIALOGUE14CHARACTER1_LINE2,怎么了？你听起来很严肃。
4443852410891,CAMP_DIALOGUE14CHARACTER1_LINE3,费迪南德：我没有眼睛。
4443852410892,CAMP_DIALOGUE14CHARACTER1_LINE4,嗯，当然。我知道这一点。
4443852410893,CAMP_DIALOGUE14CHARACTER1_LINE5,费迪南德：但我仍然能看见……
4443852410894,CAMP_DIALOGUE14CHARACTER1_LINE6,我也知道这一点。
4443852410895,CAMP_DIALOGUE14CHARACTER1_LINE7,费迪南德：……你知道吗？把我放在抽屉里，并不意味着我看不到你晚上来访……
4443852410896,CAMP_DIALOGUE14CHARACTER1_LINE8,等等……
4443852410897,CAMP_DIALOGUE14CHARACTER2_LINE9,你……看到了什么？！！
4443852410898,CAMP_DIALOGUE14CHARACTER1_LINE10,费迪南德：……一切……
4443852410899,CAMP_DIALOGUE15CHARACTER1_LINE1,真不敢相信你居然不怕鬼。
4443852410900,CAMP_DIALOGUE15CHARACTER2_LINE2,我为什么要怕呢？人们害怕未知，但我们确实知道鬼是存在的。
4443852410901,CAMP_DIALOGUE15CHARACTER1_LINE3,……我们知道它们存在，这难道不是我们应该害怕它们的合理理由吗？
4443852410902,CAMP_DIALOGUE16CHARACTER1_LINE1,那么，完成这个任务后你有什么计划吗？
4443852410903,CAMP_DIALOGUE16CHARACTER2_LINE2,其实没有。我可能会回训练场，试着学一两个新技能。
4443852410904,CAMP_DIALOGUE16CHARACTER1_LINE3,听起来真无聊！你应该跟我去酒馆喝一两杯。
4443852410905,CAMP_DIALOGUE16CHARACTER2_LINE4,*轻笑*。我想我还是算了。我可不想像你那样，东倒西歪，口齿不清。
4443852410906,CAMP_DIALOGUE16CHARACTER1_LINE5,嘿，我能喝酒！
4443852410907,CAMP_DIALOGUE16CHARACTER2_LINE6,当然可以。不过别指望我在你醉倒后把你背回房间。
4443852410908,CAMP_DIALOGUE17CHARACTER1_LINE1,我累坏了。我的腿感觉快要断了。
4443852410909,CAMP_DIALOGUE17CHARACTER2_LINE2,也许你应该考虑练习瑜伽。
4443852410910,CAMP_DIALOGUE17CHARACTER1_LINE3,哈！你觉得瑜伽能帮我背这个沉重的背包吗？
4443852410911,CAMP_DIALOGUE17CHARACTER2_LINE4,嗯，也许能帮你少抱怨。
4443852410912,CAMP_DIALOGUE18CHARACTER1_LINE1,我讨厌睡在地上。我想念我在家的床。
4443852410913,CAMP_DIALOGUE18CHARACTER2_LINE2,你会习惯的。再过几晚，地面会和你的床一样舒服。
4443852410914,CAMP_DIALOGUE18CHARACTER1_LINE3,我对此表示怀疑。我的床上可没有石头和树枝戳着我的背。
4443852410915,CAMP_DIALOGUE18CHARACTER2_LINE4,就当作是一次免费的按摩吧。
4443852410916,CAMP_DIALOGUE19CHARACTER1_LINE1,你听说过塔维的新啤酒吗？据说是这个地区最好的啤酒。
4443852410917,CAMP_DIALOGUE19CHARACTER2_LINE2,我可不知道，我不喝酒。
4443852410918,CAMP_DIALOGUE19CHARACTER1_LINE3,什么？你在冒险了一整天后怎么放松？
4443852410919,CAMP_DIALOGUE19CHARACTER2_LINE4,我更喜欢一本好书和一些宁静的时光。
4443856605184,CAMP_DIALOGUE19CHARACTER1_LINE5,嗯，我从没这么想过。也许我该试试。
4443856605185,CAMP_DIALOGUE20CHARACTER1_LINE1,嘿，你看到我那把新剑了吗？它的刀刃可厉害了！
4443856605186,CAMP_DIALOGUE20CHARACTER2_LINE2,是啊，看起来不错。不过你真的能挥动它而不摔倒吗？
4443856605187,CAMP_DIALOGUE20CHARACTER1_LINE3,哈！真有趣。我可以挥动得很好。你只是嫉妒，因为你的剑相较之下太小了。
4443856605188,CAMP_DIALOGUE20CHARACTER2_LINE4,哎，现在我得告诉你，大小并不重要。关键在于技巧。
4443856605189,CAMP_DIALOGUE20CHARACTER1_LINE5,当然，当然。继续告诉自己这一点吧。
4443856605190,CAMP_DIALOGUE21CHARACTER1_LINE1,那么，你觉得这个新招募怎么样？
4443856605191,CAMP_DIALOGUE21CHARACTER2_LINE2,我不知道，看起来像个新手。
4443856605192,CAMP_DIALOGUE21CHARACTER1_LINE3,好吧，人人都有个开始。还记得你也是个新手的时候吗？
4443856605193,CAMP_DIALOGUE21CHARACTER2_LINE4,嘿，我从来不是新手！我就是为这个而生的！
4443856605194,CAMP_DIALOGUE22CHARACTER1_LINE1,我真不敢相信我们已经没有补给了！我们还要多久才能完成任务？
4443856605195,CAMP_DIALOGUE22CHARACTER2_LINE2,放松点，我们在进展中。如果我们不得不饿一次，那也不会要了我们的命。
4443856605196,CAMP_DIALOGUE22CHARACTER3_LINE3,你可别替我说话！如果真那样，我就开始吃我的鞋子。
4443856605197,CAMP_DIALOGUE23CHARACTER1_LINE1,那么，你觉得我们在这里会找到什么？
4443856605198,CAMP_DIALOGUE23CHARACTER2_LINE2,我希望能找到宝藏。足够让我们……我，我是说让我们所有人都富有！
4443856605199,CAMP_DIALOGUE23CHARACTER3_LINE3,你和你那物质的执念。这个世界上，神为我们创造的东西远不止黄金。
4443856605200,CAMP_DIALOGUE23CHARACTER2_LINE4,也许，但大多数东西都可以用黄金买到。
4443856605201,CAMP_DIALOGUE23CHARACTER1_LINE5,{GENDER1:cond:=1?he|=0?she}说得对。
4443856605202,CAMP_DIALOGUE23CHARACTER3_LINE6,...闭嘴。
4443856605203,CAMP_DIALOGUE24CHARACTER1_LINE1,我听说有时在这样的地方隐藏着强大的神器。
4443856605204,CAMP_DIALOGUE24CHARACTER2_LINE2,这、这不是很危险吗？我们可能应该不去碰它们。
4443856605205,CAMP_DIALOGUE24CHARACTER3_LINE3,或者我们可以拿去卖给出价最高的人！
4443856605206,CAMP_DIALOGUE24CHARACTER1_LINE4,这样对历史来说是个很大的损害。我们应该研究并从中学习！
4443856605207,CAMP_DIALOGUE24CHARACTER2_LINE5,我倾向于{CHARACTER3}的计划。最好尽快处理掉它们。
4443856605208,CAMP_DIALOGUE24CHARACTER3_LINE6,这正是我想听到的！
4443856605209,CAMP_DIALOGUE24CHARACTER1_LINE7,*叹气*。如果我们至少能把它卖给Majika，那我想这也算是个公平的折中方案。
4443856605210,CAMP_DIALOGUE25CHARACTER1_LINE1,你看到Me'can最新商品的价格了吗？
4443856605211,CAMP_DIALOGUE25CHARACTER2_LINE2,这太荒谬了。我知道。
4443856605212,CAMP_DIALOGUE25CHARACTER3_LINE3,这样下去，我感觉冒险者公会有一天会派我们去抢龙的宝藏。只是为了能负担得起这些价格。
4443856605213,CAMP_DIALOGUE25CHARACTER1_LINE4,他们不会……对吧？
4443856605214,CAMP_DIALOGUE26CHARACTER1_LINE1,我不信任你。
4443856605215,CAMP_DIALOGUE26CHARACTER2_LINE2,好吧，因为我也不信任你。
4443856605216,CAMP_DIALOGUE27CHARACTER1_LINE1,我真不敢相信我们被迫一起工作。
4443856605217,CAMP_DIALOGUE27CHARACTER2_LINE2,相信我，彼此的感觉是一样的。
4443856605218,CAMP_DIALOGUE28CHARACTER1_LINE1,你为什么总是这么难相处？
4443856605219,CAMP_DIALOGUE28CHARACTER2_LINE2,你为什么总是这么无能？
4443856605220,CAMP_DIALOGUE29CHARACTER1_LINE1,你总是想要超越我，是吧？
4443856605221,CAMP_DIALOGUE29CHARACTER2_LINE2,我根本不需要努力。和你这种平庸的人打交道时，这一切都是自然而然的。
4443856605222,CAMP_DIALOGUE30CHARACTER1_LINE1,我不明白你为什么总是这么激进。
4443860799488,CAMP_DIALOGUE30CHARACTER2_LINE2,我并不是激进，我只是不怕脏手。不像你，似乎对一切都很害怕。
4443860799489,CAMP_DIALOGUE31CHARACTER1_LINE1,嘿，你看到我在上场战斗中使出的那个招数了吗？
4443860799490,CAMP_DIALOGUE31CHARACTER2_LINE2,是的，我看到了。不得不承认，那真的很 impressive。
4443860799491,CAMP_DIALOGUE31CHARACTER1_LINE3,只是挺令人印象深刻的？来吧，给我点更多的认可吧。
4443860799492,CAMP_DIALOGUE31CHARACTER2_LINE4,好吧，好吧。真是太棒了，你是我见过的最优秀的冒险者。
4443860799493,CAMP_DIALOGUE31CHARACTER1_LINE5,现在你说对了。不过别担心，总有一天我会教你一些我的招式。
4443860799494,CAMP_DIALOGUE31CHARACTER2_LINE6,哦，我不知道。我觉得我承受不了那么多的精彩。
4443860799495,CAMP_DIALOGUE31CHARACTER1_LINE7,你在嘲笑我。不过尽管我这么优秀，我还是允许你这样。
4443860799496,CAMP_DIALOGUE31CHARACTER2_LINE8,*笑*
4443860799497,CAMP_DIALOGUE32CHARACTER1_LINE1,我真不敢相信我们已经当了这么久的冒险者。
4443860799498,CAMP_DIALOGUE32CHARACTER2_LINE2,和对的人在一起，时间真是飞逝，不是吗？
4443860799499,CAMP_DIALOGUE32CHARACTER1_LINE3,是啊，我再也找不到更好的搭档了。
4443860799500,CAMP_DIALOGUE32CHARACTER2_LINE4,我也是。
4443860799501,CAMP_DIALOGUE33CHARACTER1_LINE1,哥们，我还是饿。你背包里还有食物吗？
4443860799502,CAMP_DIALOGUE33CHARACTER2_LINE2,给你。我还有一块干肉。
4443860799503,CAMP_DIALOGUE33CHARACTER1_LINE3,你真是我的救星！*撕成两半*。给你。
4443860799504,CAMP_DIALOGUE33CHARACTER2_LINE4,*微笑* 你居然把食物分享给我？真没想到会有这一天。
4443860799505,CAMP_DIALOGUE33CHARACTER1_LINE5,他们说分享的食物更美味。所以这也算是有点自私。
4443860799506,CAMP_DIALOGUE33CHARACTER2_LINE6,*笑* 那我当然接受你的自私了。
4443860799507,CAMP_DIALOGUE34CHARACTER1_LINE1,我在考虑写一首关于我们冒险者的歌。
4443860799508,CAMP_DIALOGUE34CHARACTER2_LINE2,我有点喜欢这个主意。只要确保把我所有的英雄事迹都写上就好。
4443860799509,CAMP_DIALOGUE34CHARACTER1_LINE3,…我可能得稍微夸张一下，让它听起来更史诗一些。
4443860799510,CAMP_DIALOGUE34CHARACTER3_LINE4,还要写上我的头发有多完美！
4443860799511,CAMP_DIALOGUE35CHARACTER1_LINE1,这里真是个美丽的地方。我喜欢在大自然中露营。
4443860799512,CAMP_DIALOGUE35CHARACTER2_LINE2,我能理解。在这里很宁静。
4443860799513,CAMP_DIALOGUE35CHARACTER1_LINE3,让你忘记所有烦恼。
4443860799514,CAMP_DIALOGUE35CHARACTER2_LINE4,是啊…
4443860799515,CAMP_DIALOGUE36CHARACTER1_LINE1,正是这样的时刻让我感激有你在身边。
4443860799516,CAMP_DIALOGUE36CHARACTER2_LINE2,你是什么意思？
4443860799517,CAMP_DIALOGUE36CHARACTER1_LINE3,只是坐在这里，火焰旁边，有你在我身边，我感到如此满足和快乐。
4443860799518,CAMP_DIALOGUE36CHARACTER2_LINE4,我也有同感。能有一段宁静的时光真好。
4443860799519,CAMP_DIALOGUE36CHARACTER1_LINE5,哈，是啊。没有强盗，没有怪物，也没有邪教徒试图征服世界。只有我们和头顶的星星。
4443860799520,CAMP_DIALOGUE36CHARACTER1_LINE6,…我爱你，{CHARACTER2}。
4443860799521,CAMP_DIALOGUE36CHARACTER2_LINE7,我也爱你，{CHARACTER1}。
4443860799522,CAMP_DIALOGUE37CHARACTER1_LINE1,你有没有想过我们冒险结束后生活会是什么样子？
4443860799523,CAMP_DIALOGUE37CHARACTER1_LINE2,有时候。但老实说，我不知道我们还能想象做其他事情吗。
4443860799524,CAMP_DIALOGUE37CHARACTER2_LINE3,是的，我明白你的意思。但我们不能永远这样下去。最终，我们得退休。
4443860799525,CAMP_DIALOGUE37CHARACTER1_LINE4,...我们会做什么呢？
4443860799526,CAMP_DIALOGUE37CHARACTER2_LINE5,我不知道……但无论是什么，我相信我们会一起去做。
4443864993792,CAMP_DIALOGUE37CHARACTER1_LINE6,...我喜欢这个想法。
4443864993793,CAMP_DIALOGUE38CHARACTER1_LINE1,有时候我觉得你是唯一能让我保持理智的人，{CHARACTER2}。
4443864993794,CAMP_DIALOGUE38CHARACTER2_LINE2,这并不总是容易。有时候你的鲁莽真的让我很害怕。
4443864993795,CAMP_DIALOGUE38CHARACTER1_LINE3,...对不起。我不是故意让你心痛的。
4443864993796,CAMP_DIALOGUE38CHARACTER2_LINE4,*拥抱* 通过活下去来证明给我看。
4443864993797,CAMP_DIALOGUE39CHARACTER1_LINE1,你用那些匕首的手法真不错。你是在哪里学会这样使用它们的？
4443864993798,CAMP_DIALOGUE39CHARACTER2_LINE2,我的童年并不算平静。也许有一天我会告诉你。
4443864993799,CAMP_DIALOGUE39CHARACTER1_LINE3,我等不及要听了。
4443864993800,CAMP_DIALOGUE40CHARACTER1_LINE1,我注意到你往往冲向敌人时有点……鲁莽。
4443864993801,CAMP_DIALOGUE40CHARACTER2_LINE2,嘿，这对我来说没问题。我还活着，不是吗？
4443864993802,CAMP_DIALOGUE40CHARACTER1_LINE3,当然，这没什么错，但你有没有考虑过尝试更有策略的方法？
4443864993803,CAMP_DIALOGUE40CHARACTER1_LINE4,比如，你可以在冲锋时停止大喊你的意图。这有点违背了突袭的目的。
4443864993804,CAMP_DIALOGUE40CHARACTER2_LINE5,...我下次会试试这个。
4443864993805,CAMP_DIALOGUE41CHARACTER1_LINE1,你有没有想过在成为冒险者之前的前世？那是否是个正确的决定？
4443864993806,CAMP_DIALOGUE41CHARACTER2_LINE2,...
4443864993807,CAMP_DIALOGUE41CHARACTER3_LINE3,谁没有想过呢？
4443864993808,CAMP_DIALOGUE42CHARACTER1_LINE1,嘿，你有没有注意到这里有多安静？几乎安静得过分了。
4443864993809,CAMP_DIALOGUE42CHARACTER2_LINE2,是啊，我也在想这个。就像暴风雨前的宁静。
4443864993810,CAMP_DIALOGUE42CHARACTER1_LINE3,等等，你听到那个声音了吗？有什么东西来了。
4443864993811,CAMP_DIALOGUE42CHARACTER2_LINE4,准备好。无论是什么，我们都会一起面对。
4443864993812,CAMP_DIALOGUE42CHARACTER3_LINE5,…难道一个冒险者在小便回来时不能不让{GENDER3:cond:=1?him|=0?her}的同伴们指着武器吗？
4443864993813,CAMP_DIALOGUE43CHARACTER1_LINE1,我仍然无法相信{CHARACTER7}已经死了。
4443864993814,CAMP_DIALOGUE43CHARACTER2_LINE2,是啊……
4443864993815,CAMP_DIALOGUE43CHARACTER1_LINE3,我们并不亲近，但还是……我希望{GENDER7:cond:=1?he|=0?she}能在一个更好的地方。
4443864993816,CAMP_DIALOGUE43CHARACTER2_LINE4,安息吧，{CHARACTER7}。
4443864993817,CAMP_DIALOGUE44CHARACTER1_LINE1,{CHARACTER7}本该更加小心的！现在这个任务变得更加危险了！
4443864993818,CAMP_DIALOGUE44CHARACTER2_LINE2,对死亡要有些尊重！
4443864993819,CAMP_DIALOGUE44CHARACTER1_LINE3,但我说的没错，对吧？因为{GENDER7:cond:=1?him|=0?her}，我们现在可能会成为下一个。
4443864993820,CAMP_DIALOGUE44CHARACTER2_LINE4,"保持安静。
让我们...静默片刻。"
4443864993821,CAMP_DIALOGUE45CHARACTER1_LINE1,...我对你了解不多 {CHARACTER7} 但是...
4443864993822,CAMP_DIALOGUE45CHARACTER1_LINE2,...我仍然希望你现在在一个更好的地方。
4443864993823,CAMP_DIALOGUE46CHARACTER1_LINE1,你觉得 {CHARACTER7} 现在在一个更好的地方吗？
4443864993824,CAMP_DIALOGUE46CHARACTER2_LINE2,...我希望是的。 {GENDER7:cond:=1?he|=0?she} 值得拥有这一切。
4443864993825,CAMP_DIALOGUE46CHARACTER3_LINE3,我真的会很想念 {GENDER7:cond:=1?him|=0?her}。
4443864993826,CAMP_DIALOGUE46CHARACTER2_LINE4,我们都一样...
4443864993827,CAMP_DIALOGUE47CHARACTER1_LINE1,我...我应该做点什么的！ {CHARACTER7} 不应该那样死去！
4443864993828,CAMP_DIALOGUE47CHARACTER2_LINE2,停止吧，{CHARACTER1}！我们无能为力。
4443864993829,CAMP_DIALOGUE47CHARACTER2_LINE3,自责对任何人都没有帮助。
4443864993830,CAMP_DIALOGUE47CHARACTER1_LINE4,...
4443869188096,CAMP_DIALOGUE48CHARACTER1_LINE1,...你怎么能对{CHARACTER7}的死如此淡然？{GENDER7:cond:=1?he|=0?she}也是你的朋友。
4443869188097,CAMP_DIALOGUE48CHARACTER2_LINE2,像你一样沉浸在悲伤中有什么意义？我只想专注于我们的任务。
4443869188098,CAMP_DIALOGUE48CHARACTER1_LINE3,你真冷酷无情…
4443869188099,CAMP_DIALOGUE49CHARACTER1_LINE1,*呜咽*…
4443869188100,CAMP_DIALOGUE49CHARACTER3_LINE2,...{GENDER1:cond:=1?He|=0?She}不停地哭泣…
4443869188101,CAMP_DIALOGUE49CHARACTER2_LINE3,你能怪{GENDER1:cond:=1?his|=0?her}
4443869188102,CAMP_DIALOGUE49CHARACTER3_LINE4,*叹气* 这就是为什么你不应该和冒险者约会。
4443869188103,CAMP_DIALOGUE50CHARACTER1_LINE1,...
4443869188104,CAMP_DIALOGUE50CHARACTER2_LINE2,来吧，{CHARACTER1}。你需要吃东西。{CHARACTER7}不希望你因为{GENDER1:cond:=1?him|=0?her}而饿肚子。
4443869188105,CAMP_DIALOGUE50CHARACTER1_LINE3,{GENDER1:cond:=1?he|=0?she}
4443869188106,CAMP_DIALOGUE50CHARACTER2_LINE4,没关系....释放出来。我在这里支持你。
4443869188107,CAMP_DIALOGUE51CHARACTER2_LINE1,我们真的需要讨论一下如何处理{CHARACTER7}的去世。
4443869188108,CAMP_DIALOGUE51CHARACTER3_LINE2,我知道，我知道，但...请给{CHARACTER1}一点时间。{CHARACTER7}的去世对{GENDER1:cond:=1?him|=0?her}来说尤其艰难。
4443869188109,CAMP_DIALOGUE51CHARACTER2_LINE3,...我会等，但这不能永远持续下去。
4443869188110,CAMP_DIALOGUE51CHARACTER1_LINE4,...
4443869188111,CAMP_DIALOGUE52CHARACTER1_LINE1,W-那是什么？我好像听到了什么声音！
4443869188112,CAMP_DIALOGUE52CHARACTER2_LINE2,对不起...我放了个屁。
4443869188113,CAMP_DIALOGUE53CHARACTER1_LINE1,有没有人见过我的三明治？我把它放在这里的某个地方。
4443869188114,CAMP_DIALOGUE53CHARACTER2_LINE2,*啃* *啃* 哦，你是说这个吗？我不知道这是你的。
4443869188115,CAMP_DIALOGUE53CHARACTER1_LINE3,...你刚刚得罪了一个终身敌人，{CHARACTER2}。
4443869188116,CAMP_DIALOGUE54CHARACTER1_LINE1,*叹气*...我感觉我们至少有一个人在这次任务中会死。
4443869188117,CAMP_DIALOGUE54CHARACTER2_LINE2,...你总是那么有趣，{CHARACTER1}...
4443869188118,CAMP_DIALOGUE55CHARACTER1_LINE1,我不知道我还能承受多少...
4443869188119,CAMP_DIALOGUE55CHARACTER2_LINE2,别抱怨了。我们其他人也没好到哪里去。
4443869188120,CAMP_DIALOGUE56CHARACTER1_LINE1,*咀嚼*，*咀嚼*!
4443869188121,CAMP_DIALOGUE56CHARACTER2_LINE2,...这已经是你第三份了。难道你不觉得够了吗？
4443869188122,CAMP_DIALOGUE56CHARACTER1_LINE3,定义一下“够”。
4443869188123,CAMP_DIALOGUE56CHARACTER2_LINE4,...没事。
4443869188124,CAMP_DIALOGUE57CHARACTER2_LINE1,你不是应该去收集更多的柴火吗，{CHARACTER1}？
4443869188125,CAMP_DIALOGUE57CHARACTER1_LINE2,我做到了！看！
4443869188126,CAMP_DIALOGUE57CHARACTER2_LINE3,一根树枝不够！去多收集一些！
4443869188127,CAMP_DIALOGUE57CHARACTER1_LINE4,嗯……你们真是个强迫工作的人。
4443869188128,CAMP_DIALOGUE58CHARACTER1_LINE1,…又是头！我又赢了！
4443869188129,CAMP_DIALOGUE58CHARACTER2_LINE2,…你怎么每次抛硬币都能赢？这在统计上是不可能的！我们再来一次！
4443869188130,CAMP_DIALOGUE58CHARACTER1_LINE3,你确定吗？你已经欠我很多了。总有一天我也会开始觉得不好意思。
4443869188131,CAMP_DIALOGUE58CHARACTER2_LINE4,就这样做！我不会停下，直到我证明运气并不存在！
4443869188132,CAMP_DIALOGUE59CHARACTER2_LINE1,准备好给我看牌了吗？
4443869188133,CAMP_DIALOGUE59CHARACTER1_LINE2,...如果我这样做，你会生我的气吗，亲爱的？
4443869188134,CAMP_DIALOGUE59CHARACTER2_LINE3,...把牌给我，我们稍后再谈。
4443873382400,CAMP_DIALOGUE59CHARACTER2_LINE4,...(永远不要和你爱的人打牌)
4443873382401,CAMP_DIALOGUE60CHARACTER1_LINE1,我放弃了！你赢了！
4443873382402,CAMP_DIALOGUE60CHARACTER2_LINE2,耶！
4443873382403,CAMP_DIALOGUE60CHARACTER3_LINE3,这很少见。我从没见过你输过牌。
4443873382404,CAMP_DIALOGUE60CHARACTER1_LINE4,我并没有输掉游戏。我已经放弃解释{CHARACTER2}的规则。我试着解释了很多次，我们并不是在玩老妈子。当我终于同意玩老妈子时，{GENDER1:cond:=1?he|=0?she}甚至不知道这个游戏的规则！
4443873382405,CAMP_DIALOGUE61CHARACTER1_LINE1,今晚会非常冷。你想今晚和我一起睡在床上吗，{CHARACTER2}？
4443873382406,CAMP_DIALOGUE61CHARACTER2_LINE2,这真是个诱人的提议。我不介意接受。
