ID,Key,String
1938677001261110,GAMEOBJECTIVE55,与神圣使者谈论美萨萨
1938677001261112,GAMEOBJECTIVE57,来自过去的信
1938677001261114,GAMEOBJECTIVE59,至少拥有10名冒险者
1938677001261115,GAMEOBJECTIVE60,找到流浪者的朋友
1938677001261116,GAMEOBJECTIVE61,巫妖
1938677001261118,GAMEOBJECTIVE63,向艾米莉询问植物
1938677001261119,GAMEOBJECTIVE64,教授冒险者一项技能
1938677001261120,GAMEOBJECTIVE65,死亡武器
1938677001261122,GAMEOBJECTIVE67,会说话的剑
1938677001261123,GAMEOBJECTIVE68,升级费迪南德
1938677001261124,GAMEOBJECTIVE69,持续升级费迪南德
1938677001261127,GAMEOBJECTIVE72,最后一次提升费迪南
1938677001261128,GAMEOBJECTIVE73,剑术大师
2234421998424064,EXPLORE_QUEST_DESCRIPTION,探索地图的{AMOUNT}%
2254375707643904,HUNT_QUEST_DESCRIPTION,找到{BOSS}并击败他们！
2257732644016128,LIMITEDTYPE_PERREST_TEXT,每次休息
3694584198500352,QUEST_DIFFICULTY_TEXT,难度:{RANK}
3696182995881984,QUESTMAP_DURATIONTYPE_ENCOUNTERS,遇敌
3696321483411456,QUESTMAP_DURATIONTYPE_TURNS,回合
3696444867252224,QUESTMAP_STATUSEFFECT_TEXT,"持续 {DURATION} {DURA_TYPE} 或直到下次露营:
{EFFECT_DESCRIPTION}"
3696877039947776,QUESTMAP_STATUSEFFECT_UNTILENDOFQUEST_TEXT,"直到任务结束:
{EFFECT_DESCRIPTION}"
3707449055809536,SHOVEL_AVAILABLE,"你可以使用铲子移除障碍物。
(难度: <color=red>{DIFFICULTY}</color>, 当前最高:<color=#2aa136>{MODIFIER}</color>)"
3708542573776896,SHOVEL_AVAILABLE_TITLE,铲子可用
3712049011920896,START_EVENT_PROMPT,开始事件
3712157547925504,STATGAIN_TEXT,以下冒险者获得:{STAT_GAINS}
3713306170658816,SURVIVAL_QUEST_DESCRIPTION,在敌人{AMOUNT}波攻击中生存
3990929509617664,STORY_QUEST1,失踪的儿子
3990929513811968,STORY_QUEST1_DESCR,"一对老夫妇请求寻找他们失踪的儿子。这位未加入公会的冒险者在接取采集药草任务后便杳无音讯。"
3990929513811969,STORY_QUEST2,危难中的村庄
3990929513811970,STORY_QUEST2_DESCR,盗贼王的部下正威胁着一个村庄。请保护村民免受匪徒侵扰。
3990929513811971,STORY_QUEST3,击败白
3990929513811972,STORY_QUEST3_DESCR,"白同意向冒险者公会的成员传授武艺，但条件是必须有人能在单挑中战胜她。"
3990929513811973,STORY_QUEST4,游侠的友人
3990929513811974,STORY_QUEST4_DESCR,游侠请求公会协助在旧敌之前找到她的朋友。她希望冒险者搜查一处可能的藏身地，自己则探查另一处。
3990929513811975,STORY_QUEST5,死灵法师巢穴
3990929513811976,STORY_QUEST5_DESCR,"圣武士佐尔达克请求公会剿灭村庄附近的死灵法师。若成功，他将考虑加入冒险者公会。"
3990929513811977,STORY_QUEST6,简单的差事
3990929513811978,STORY_QUEST6_DESCR,"菲奥拉委托你采集彩虹花。这应该是个毫无危险的任务，对吧？"
3990929513811979,STORY_QUEST7,溃败之军
3990929513811980,STORY_QUEST7_DESCR,塞西莉亚·灰角的兄长吉尔伯特自与盗贼王交战后便下落不明。请寻获其生死下落并带回故里。
3990929513811981,STORY_QUEST8,盗贼王
3990929513811982,STORY_QUEST8_DESCR,灰角家族雇佣公会协助剿灭盗贼王势力，终结其恐怖统治的时代已然来临。
3990929513811983,STORY_QUEST9,失落的远征队
3990929513811984,STORY_QUEST9_DESCR,"玛吉卡之子率领考察队前往苍穹要塞古代遗迹后音讯全无。忧心如焚的玛吉卡请求公会协助寻人。"
3990929513811985,STORY_QUEST10,道路斩人魔
3990929513811986,STORY_QUEST10_DESCR,巴雷特委托你终结斩人魔对旅者的无差别杀戮。唯一引蛇出洞之法，便是让冒险者独行于其最后现身的路径。
3990929513811987,STORY_QUEST11,传世史诗
3990929513811988,STORY_QUEST11_DESCR,文森特通报附近出现巨龙踪迹。此等凶兽绝不可放任不管。
3990929513811989,STORY_QUEST12,昔日荣光
3990929513811990,STORY_QUEST12_DESCR,"克雷格蒙德镇正举办盛大比武大会，法尔肯的前队友们自信能摘得桂冠。派出我们的冒险者参赛，挫败他们的气焰吧。"
3990929513811991,STORY_QUEST13,流浪剑客
3990929513811992,STORY_QUEST13_DESCR,传闻有位流浪剑客接连挑战知名剑术大师并屡战屡胜。对此产生兴趣的白希望能与此人决斗。
3990929513811993,STORY_QUEST14,初恋殇痕
3990929513811994,STORY_QUEST14_DESCR,阿斯翠德的旧情人投靠邪教众，最后现身于某处洞窟。找到他并清算其背叛公会的罪行。
3990929513811995,STORY_QUEST15,永恒之花
3990929513811996,STORY_QUEST15_DESCR,霍皮族长老似乎掌握了永恒之花的线索。请陪同艾米丽会见莱佛兹长老并确保其安全。
3990929513811997,STORY_QUEST16,暗影潜行
3990929513811998,STORY_QUEST16_DESCR,游侠不告而别离开了公会。速速寻回她的踪迹！
3990929513811999,STORY_QUEST17,美笹之魂
3990929513812000,STORY_QUEST17_DESCR,"怠惰魔王贝利菲格愿与美笹重新协商契约。但解除契约的可能性真的存在吗？
<b><color=orange>（需将美笹编入冒险队伍）</b>"
3990929513812001,STORY_QUEST18,第三门徒
3990929513812002,STORY_QUEST18_DESCR,"女巫门徒被发现与被称为「雾夫人」的强大吸血鬼同行。该吸血鬼栖居于古堡之中，亦是门徒可能的藏身之处。"
3990929513812003,STORY_QUEST19,测试任务
3990929513812004,STORY_QUEST19_DESCR,用于测试遭遇战的试验性任务。
3990929513812005,STORY_QUEST20,父与女
3990929513812006,STORY_QUEST20_DESCR,伊登请求冒险者陪同前往女儿墓地。你与诺拉决定随行吊唁。
3990929513812007,STORY_QUEST21,第一门徒
3990929513812008,STORY_QUEST21_DESCR,有迹象表明女巫门徒正试图拉拢莱佛兹部落。找到此人便能接近女巫本尊。
3990929513812009,STORY_QUEST22,第二门徒
3990929513812010,STORY_QUEST22_DESCR,女巫门徒正与哥布林勾结组建军队，意图袭击城镇。必须阻止这场阴谋。
3990929513812011,STORY_QUEST23,往昔之罪
3990929513812012,STORY_QUEST23_DESCR,神圣教会委托公会剿灭巫妖。找到并终结其亵渎生命的存在。
3990929513812013,STORY_QUEST24,雪白幽魂
3990929513812014,STORY_QUEST24_DESCR,某幽灵正在猎杀霜巨人旅者。根据线报前往灵异反应最强烈处调查，终结这场杀戮盛宴。
3990929513812015,STORY_QUEST25,蛛后巢穴
3990929513812016,STORY_QUEST25_DESCR,"蛛后导致洞穴中的巨型蜘蛛数量失控。斩杀此獠方可彻底清剿巢穴。"
3990929513812017,STORY_QUEST26,巨魔猎杀
3990929513812018,STORY_QUEST26_DESCR,击杀巨魔以终结人类绑架事件。
3990929513812019,STORY_QUEST27,学术考察
3990929513812020,STORY_QUEST27_DESCR,"古代遗迹最后区域被亡灵士兵占据。委托人要求清除亡灵以便开展研究。"
3990929513812021,STORY_QUEST28,灾变风暴
3990929513812022,STORY_QUEST28_DESCR,"风暴之爪引发的天灾正在摧毁地貌，危及周边村落。找到并击杀它以平息风暴。"
3990929513812023,STORY_QUEST29,神圣追猎
3990929513812024,STORY_QUEST29_DESCR,营救在霜巨人突袭中被掳走的俘虏。
3990929513812025,STORY_QUEST30,帝王终局
3990929513812026,STORY_QUEST30_DESCR,"终结这场旷日持久战争的时刻终于来临。
<color=orange>（最终决战，通关后将结束游戏）"
3990929513812027,STORY_QUEST31,围攻之战
3990929513812028,STORY_QUEST31_DESCR,公会正遭围攻！拼死守住阵地！
3990929513812029,STORY_QUEST32,焚巫
3990929513812030,STORY_QUEST32_DESCR,女巫藏身处终于曝光。是时候终结她与邪教的统治了。
3990929513812031,STORY_QUEST33,初始之路
3990929513812032,STORY_QUEST33_DESCR,"你正在前往冒险者公会的途中，随行的几位年轻冒险者负责护送你安全抵达。从表现来看，他们显然缺乏经验。"
3990929513812033,STORY_QUEST34,灾厄红龙沃拉萨斯
3990929513812034,STORY_QUEST34_DESCR,"与费迪南德有特殊渊源的齐菲里昂，最后出现时正前往挑战红龙沃拉萨斯。确认其生死下落。"
4311277253857280,STORY_QUEST_GOAL01,找到失踪的儿子。时间紧迫！
4321368476651520,STORY_QUEST_GOAL02,保护村庄
4321473778847744,STORY_QUEST_GOAL03,打败白
4321543618203648,STORY_QUEST_GOAL04,检查藏身处
4321683863146496,STORY_QUEST_GOAL05,打败死灵法师
4321802641641472,STORY_QUEST_GOAL06,收集彩虹花
4321925685743616,STORY_QUEST_GOAL07,找到吉尔伯特
4322007428534272,STORY_QUEST_GOAL08,吉尔伯特必须生存
4322113678643200,STORY_QUEST_GOAL09,击败强盗王
4322309590388736,STORY_QUEST_GOAL10,找到马吉卡的儿子
4322465572360192,STORY_QUEST_GOAL11,找到并击败路边杀手
4322904032317440,STORY_QUEST_GOAL12,击败龙
4323070424551424,STORY_QUEST_GOAL13,赢得比赛
4323153887006720,STORY_QUEST_GOAL14,打败剑术大师
4323263127654400,STORY_QUEST_GOAL15,打败邪教徒
4323349303824384,STORY_QUEST_GOAL16,找到永恒之花
4323493768237056,STORY_QUEST_GOAL17,追上流浪者
4323639809708032,STORY_QUEST_GOAL18,与贝勒菲戈尔谈判
4323759066353664,STORY_QUEST_GOAL19,击败吸血鬼和邪教徒
4323917652987904,CLEAR_QUEST_GOAL,击败敌人({ENEMY_COUNTER})
4324098846920704,COLLECT_QUEST_GOAL,收集所有请求的物品({COLLECTION_COUNTER})
4324394109145088,TEST_QUEST_GOAL,测试遭遇
4324524904321024,Explore the area(#EXPLORATION),探索该区域({EXPLORATION})
4324701606154240,STORY_QUEST_GOAL20,护送伊登和诺拉并保护他们的安全
4324936214548480,STORY_QUEST_GOAL21,打败女巫弟子
4325122055770112,HUNT_QUEST_GOAL,消灭
4325256130891776,STORY_QUEST_GOAL22,打败哥布林和邪教徒
4325357922455552,STORY_QUEST_GOAL23,击败巫妖
4325491175493632,STORY_QUEST_GOAL24,让灵魂安息
4325702820073472,STORY_QUEST_GOAL25,杀死蜘蛛女王
4325808457814016,STORY_QUEST_GOAL26,消灭巨魔
4325886778052608,STORY_QUEST_GOAL27,击败不死士兵
4325990452858880,STORY_QUEST_GOAL28,杀死风暴爪
4326083285389312,SURVIVAL_QUEST_GOAL,生存{AMOUNT}波敌人
4326252835934208,STORY_QUEST_GOAL29,找到并击败巨人和邪教徒
4326445333516288,STORY_QUEST_GOAL30,神圣使者必须生存
4326530461110272,STORY_QUEST_GOAL31,解放女神
4326609200779264,STORY_QUEST_GOAL32,围攻下生存
4326689450397696,STORY_QUEST_GOAL33,结束女巫的阴谋
4326814071558144,TUTORIAL_QUEST_GOAL,到达冒险者公会
4326929066790912,STORY_QUEST_GOAL34,拯救泽菲里昂
4335094172913664,MASOCHIST_EFFECT,角色在战斗中每次受到攻击时恢复BP，但承受{POTENCY}%更多的伤害。
4373919737745408,EMPEROR_FIGHT_INTRO_LINE,跪下或承受后果。
4374175938416640,EMPEROR_CHAMPION_FIGHT_INTRO_LINE,...杀了...他们...
4374386530226176,VORATHAX_FIGHT_INTRO_LINE,"让我听到你们的尖叫，小老鼠们！"
4374614570340352,DEMONIC_WITCH_INTRO_LINE,"这个地方将成为你们的坟墓，冒险者们！"
10206219836043264,QUEST_EXPIRE_TEXT,剩余{DURATION} {DURATION:cond:=1?天|天} 
