ID,Key,String
1834453617774592,WORLDEVENT3RESULT0_PAGE1,"突然，一个身着华丽服装的男子大声喊道，他的威严声音在竞技场中回荡。他优雅地挥动手臂，自我介绍为竞技场的主人，并对参赛者们表示感谢，感谢他们前来参加盛大的比赛。眼中闪烁着兴奋的光芒，他继续解释，在盛大比赛开始之前，每个团队都需要通过一系列挑战来证明自己。只有得分最高的团队才能获得在竞技场中竞争的荣誉。

“准备好迎接力量、灵巧和意志力的终极考验吧！”他宣告道，声音中充满期待。“只有你们中最优秀的人才能赢得在我们竞技场战斗的权利！”
"
1834453617774593,WORLDEVENT4_PAGE1,"队伍找到了村长达里尔所说的冒险者。从他的装备来看，他似乎是个偏爱使用弓箭的战士。

这个年轻人正在收拾营地，显然他准备离开村庄了。"
1834453617774594,WORLDEVENT4_PAGE2,"“我猜你们就是村民雇来保护他们的那个公会的冒险者。”他看到队伍后说道。“我大概知道你们来这里的原因，所以让我节省你我双方的时间，给你们一个我给村民的答案：

我没有打算拿自己的生命去冒险。”"
1834453617774595,WORLDEVENT4_PAGE3,"他收拾完营地，把一个旅行包扔在肩上。
“给你一句忠告：离开吧，告诉村民们也这样做；也许他们会听你的。这村庄在强盗王的手下已经注定要毁灭。”"
1834453617774596,WORLDEVENT4_DECISION1,尝试说服他帮忙。
1834453617774597,WORLDEVENT4_DECISION1RESULT0_PAGE1,"{CHARACTER1}问他是否能为队伍提供帮助。任何小的帮助都可能帮助他们拯救村庄。

冒险者叹了口气。"
1834453617774598,WORLDEVENT4_DECISION1RESULT0_PAGE2,"“……我承认，如果我至少做点什么，我会睡得更安稳。虽然我怀疑这有什么用。”

他指着自己的弓：“我射箭还不错，对附近的森林了如指掌。

我或许能拖延一些强盗，这样你们就不必同时应对太多的敌人。但别指望我能做更多。”"
1834453617774599,WORLDEVENT4_DECISION1RESULT0_PAGE3,"“好吧，如果没有别的事，我就要走了。祝你们好运，你们会需要的。

如果你们真的能活下来，我或许会考虑去你们的冒险者公会看看。”"
1834453621968896,WORLDEVENT4_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1}用{GENDER1:cond:=1?his|=0?her}的全力尽力劝说冒险者帮助他们，但冒险者只是摇了摇头。

“这根本不值得。我并不是不为村民感到难过，他们是好人，但最终我们冒险者得首先考虑自己。

听我一句劝，离开吧。” "
1834453621968897,WORLDEVENT4_DECISION1ALTRESULT0_PAGE2,"“好吧，如果没有别的事，我就要走了。祝你们好运，你们会需要的。

如果你们真的能活下来，我或许会考虑去你们的冒险者公会看看。”"
1834453621968898,WORLDEVENT4_DECISION2,艾兰有话要说。
1834453621968899,WORLDEVENT4_DECISION2RESULT0_PAGE1,"艾兰向达里尔走去，问道：“你真的就这样无所谓吗？”

惊讶的达里尔反问：“无所谓什么？”

“就为了生存而活着？你难道不是为了让自己的生活变得更有意义才成为冒险者的吗？”

达里尔叹了口气。“别告诉我你是那种冒险者？小子，我们可不是英雄。你只是听了太多醉汉冒险者在酒馆里讲的故事，他们想把自己描绘得更伟大。

然而，事实是我们并不是。你真的认为我成为冒险者是因为我想吗？我不过是个流浪汉罢了。”"
1834453621968900,WORLDEVENT4_DECISION2RESULT0_PAGE2,"<b>“但你难道不想成为更多吗？”</b>艾兰大声说道，惊讶了所有人。艾兰通常不是那种会提高声音的人。

“我在一个任务中被怪物伏击，几乎死在一个洞穴里，那次任务我只需要采集一些草药。那时我最害怕的，不是死亡本身，而是如果我那时死去，我的生命将毫无意义。”

艾兰看着达里尔：“如果你现在逃跑，今天你当然能活下来。如果你一直在一个地方和另一个地方之间逃跑，你甚至可能活得更久。

但总有一天你会死，那时你将一无所有地死去。”

达里尔看起来很不舒服，显然他并不喜欢这个前景。"
1834453621968901,WORLDEVENT4_DECISION2RESULT0_PAGE3,"“或者……”艾兰继续说道，“……你可以帮助我们保护这些人，至少在你生命中的某一刻感受到一下英雄的感觉。”

达里尔思考了一会儿。

“我想你说得没错。”他终于说道。“我们总有一天会死。那么为什么不在做一些值得铭记的事情时去死呢？”

他伸出手，第一次露出了微笑。“我会帮助你们战斗。”"
1834453621968902,WORLDEVENT5_PAGE1,"队伍遇到了一位老村民，他自我介绍说是村里的长老。

""欢迎，冒险者们。感谢你们回应我们的求助。"" 
他紧张地打量着冒险者们。

""你们还会有其他人到来吗？""

冒险者们告诉村长，他们是唯一的到来者。"
1834453626163200,WORLDEVENT5_PAGE2,"""我明白了..."" 长老似乎对队伍的回答感到沮丧。 
""没关系，强盗很快就会到。我们在战斗中帮不了你们，所以我们会待在家里。不过，也许其他村民能以其他方式帮助你们。"""
1834453626163201,WORLDEVENT5_PAGE3,"""这里还有另一位冒险者。他的名字叫Daryl，以前已经帮助过我们很多次。"" 村长补充道。

""我们也问过他是否愿意帮我们对抗强盗，但不幸的是他拒绝了，并准备离开。也许你们可以说服他？"""
1834453626163202,WORLDEVENT5_DECISION1,队伍决定和村民们交谈。
1834453626163203,WORLDEVENT5_DECISION1RESULT0_PAGE1,"""如果你们需要其他帮助，我会在这里等你们。"""
1834453626163204,WORLDEVENT5_DECISION2,队伍不需要任何准备。
1834453626163205,WORLDEVENT5_DECISION2RESULT0_PAGE1,"""你们确定吗？如果你们这么说..."" 长老看起来很担忧。 

""我们会躲在家里。我会为你们的成功祈祷，冒险者们。"""
1834453626163206,WORLDEVENT6_PAGE1,"""你们回来了！还需要什么吗？""村里的长老问道。"
1834453626163207,WORLDEVENT6_DECISION1,队伍还需要四处看看。
1834453626163208,WORLDEVENT6_DECISION2,队伍准备好要对抗强盗。
1834453626163209,WORLDEVENT6_DECISION2RESULT0_PAGE1,"""愿诸神保佑你们。我们会为你们的成功祈祷。""村里的长老对冒险者们说道，然后像其他村民一样回到了屋里。"
1834453626163210,WORLDEVENT7_PAGE1,"队伍没等多久，强盗们终于出现了。

他们人数众多，还有一些人携带着炸药。显然，他们打算把整个村庄夷为平地。

当他们看到冒险者时，开始哈哈大笑。"
1834453630357504,WORLDEVENT7_PAGE2,"“这些该死的村民竟然雇人保护他们！哈哈！”其中一个对他的同伴说道。“看看他们！似乎没多少钱！”周围的强盗们笑得更欢了。

“你们知道自己在和谁对抗吗？我们可是强盗王的军队！”另一个大喊。

“趁现在还有机会，快跑吧！”"
1834453630357505,WORLDEVENT7_DECISION1,够了！队伍将与强盗作斗争，保护村庄！
1834453630357506,WORLDEVENT7_DECISION1RESULT0_PAGE1,"队伍做好了准备。是时候决定村庄的命运了。

准备战斗！"
1834453630357507,WORLDEVENT7_DECISION1CONDRESULT1_PAGE1,"队伍做好了准备。是时候决定村庄的命运了。

准备战斗！"
1834453630357508,WORLDEVENT7_DECISION1CONDRESULT2_PAGE1,"队伍做好了准备。是时候决定村庄的命运了。

准备战斗！"
1834453630357509,WORLDEVENT7_DECISION1CONDRESULT3_PAGE1,"队伍做好了准备。是时候决定村庄的命运了。

准备战斗！"
1834453630357510,WORLDEVENT8_PAGE1,"在失去他们的首领和大部分力量后，剩下的强盗们从战场上逃离。随着威胁被击退，村民们纷纷走出家门，急忙向拯救了他们的勇敢冒险者们表示感谢。他们将冒险者们抬上肩，齐声高唱着他们的名字，表达赞美与感激。

今天，他们将为冒险者们举办一场盛宴！"
1834453630357511,WORLDEVENT9_PAGE1,"队伍看到一群孩子在田野上玩耍，母亲在一旁叫他们快回家，但似乎没什么效果。

当孩子们看到冒险者时，他们立刻跑回母亲身边，躲在她的背后。"
1834453630357512,WORLDEVENT9_PAGE2,"母亲走近冒险者，紧张地问道：

“你们是公会的冒险者吗？”

冒险者们确认他们确实是来自冒险者公会的。当女人听到这个消息时，似乎放松了一些。"
1834453630357513,WORLDEVENT9_PAGE3,"“非常感谢你们的到来！如果你们是来找长老的，他应该在村子的中央。”

最初躲避冒险者的孩子们开始小心翼翼地露面。他们对母亲低声说了些什么，然后跑回了屋里。

“抱歉，你们能等一下再出发吗？孩子们有东西要给你们。”"
1834453634551808,WORLDEVENT9_DECISION1,队伍选择等待。
1834453634551809,WORLDEVENT9_DECISION1RESULT0_PAGE1,"孩子们小心翼翼地回过来，给他们送来了一些用布和草料粗糙制作的玩偶，每个冒险者都有一个。

“这些是守护娃娃。”女人告诉冒险者们。“传说这些娃娃能保护它们的主人，替他们承受伤害。听说有冒险者来帮助我们后，孩子们整夜都在为你们制作这些娃娃。”"
1834453634551810,WORLDEVENT9_DECISION1RESULT0_PAGE2,"冒险者们知道这可能只是一些地方迷信，这些娃娃可能并没有什么作用。不过，他们不得不承认这些娃娃确实有一种独特的魅力。

他们接过娃娃，感谢了孩子们。

母亲和孩子们祝愿冒险者好运，然后回到了屋里。"
1834453634551811,WORLDEVENT10_PAGE1,队伍看到一个男人正用木板封住他的房门。房子的窗户也已经被这样处理过了。
1834453634551812,WORLDEVENT10_DECISION1,队伍问那人他在做什么。
1834453634551813,WORLDEVENT10_DECISION1RESULT0_PAGE1,"""我在做什么？我在保护我自己！这就是我在做的。""他对冒险者们怒吼道。
""如果不明显的话，强盗就不容易闯进我的房子。我希望你们这些冒险者能比你们想象的更能打。不管怎样，我会安全地待在我的房子里。""

冒险者们怀疑这些简单的封锁能否阻挡强盗。"
1834453634551814,WORLDEVENT10_DECISION1RESULT0_PAGE2,"
""哈！封锁可不是我唯一的手段。我还有一些爆炸桶，我会把它们放在门前。如果有人试图拆掉封锁，我就威胁引爆它们，""那人说道，出于某种原因，冒险者们觉得这可能不是空口威胁。他看起来就是那种会引爆炸药的人，无论这听起来多么疯狂。"
1834453634551815,WORLDEVENT10_DECISION1RESULT0_PAGE3,"那人终于把木板钉在门上，满怀自豪地看着自己的成果……直到一个突然的念头袭来。

要进屋，他必须再次拆掉封锁。令队伍惊讶的是，那人开始痛骂不已。"
1834453634551816,WORLDEVENT11_PAGE1,"""你有什么想要的，还是来这里就是为了浪费我的时间？"""
1834453634551817,WORLDEVENT11_DECISION1,问那个男人能不能拿走炸药桶。
1834453638746112,WORLDEVENT11_DECISION1RESULT0_PAGE1,"队伍意识到可以利用这些桶在对抗强盗时设置关键位置。于是他们问那个男人能不能拿走这些桶。

""你疯了吗？""那个疯子说道。""如果我把桶给你，那我就没有东西可以在我家门口炸飞强盗了。"""
1834453638746113,WORLDEVENT12_DECISION1,试着说服他放弃这些桶。
1834453638746114,WORLDEVENT12_DECISION1RESULT0_PAGE1,"{CHARACTER1}告诉那个男人，他们可以在与强盗的战斗中使用这些桶。如果成功赶走强盗，那个男人就不需要这些桶了。

出乎意料的是，这个逻辑似乎对他有效。“我想你说得有道理。好吧，你可以拿走这些桶。”"
1834453638746115,WORLDEVENT12_DECISION1RESULT0_PAGE2,“现在走吧。在你们能用这些桶之前，我得先把门打开。”
1834453638746116,WORLDEVENT12_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1}告诉那个男人，他们可以在与强盗的战斗中使用这些桶。如果成功赶走强盗，那个男人就不需要这些桶了。

他打量着冒险者们。“不，我还是坚持我的计划。”"
1834453638746117,WORLDEVENT12_DECISION2,威胁那个男人放弃这些桶。
1834453638746118,WORLDEVENT12_DECISION2RESULT0_PAGE1,"“你以为我怕你吗？试着拿走这些桶，我会让我们都炸飞！”

队伍相信了这个男人，决定不冒险被这个疯子炸了。"
1834453638746119,WORLDEVENT12_DECISION2CONDRESULT1_PAGE1,"“你以为我怕你吗？试着拿走这些桶，我会让我们都炸飞！”

 {CHARACTER1}对这个威胁毫不在意，这让那个男人感到惊讶。

“你觉得我不会这么做吗？”"
1834453638746120,WORLDEVENT12_DECISION2CONDRESULT1_PAGE2,"{CHARACTER1}说{GENDER1:cond:=1?he|=0?she}无论如何都不会在乎。那个男人用威胁的目光盯着{CHARACTER1}。{CHARACTER1}似乎并不在意。

突然，那个男人开始大笑。
“你是认真的吗？也许像你这样的疯子真的能好好利用我的炸药桶。好吧，给你桶。”"
1834453638746121,WORLDEVENT12_DECISION2CONDRESULT1_PAGE3,“现在走吧。在你们能用这些桶之前，我得先把门打开。”
1834453638746122,WORLDEVENT12_DECISION3,让那个男人待着。
1834453642940416,WORLDEVENT12_DECISION3RESULT0_PAGE1,队伍决定就让那个男人待着。
1834453642940417,WORLDEVENT13_PAGE1,"""又是你？这次想要什么？"" 村民一边试图拆除他随意搭建的路障，一边说道。"
1834453642940418,WORLDEVENT14_PAGE1,一对老夫妻站在他们的房子前。当他们看到冒险者时，呼喊着向他们打招呼。看起来他们在等候着冒险者的到来。
1834453642940419,WORLDEVENT14_PAGE2,"你们是冒险者公会的冒险者，对吧？老爷爷问。冒险者们点了点头。

听到这个，夫妻俩拿出一个袋子，递给了冒险者。"
1834453642940420,WORLDEVENT14_PAGE3,"""昨天有个商人经过我们的村庄，我们请他卖给我们一些能帮助你们战斗的东西。几乎花光了我们所有的积蓄，但请拿去，用它来保护我们的村庄。""老奶奶说道。"
1834453642940421,WORLDEVENT14_DECISION1,拿起那个袋子。
1834453642940422,WORLDEVENT14_DECISION1RESULT0_PAGE1,"""愿众神保佑你们！""

老夫妻走进了他们的房子。"
1834453642940423,WORLDEVENT14_DECISION2,拿起那个袋子，并告诉夫妻俩公会会偿还他们的。 (失去750金币)
1834453642940424,WORLDEVENT14_DECISION2RESULT0_PAGE1,"老夫妻感谢冒险者的慷慨。

""愿众神保佑你们！""

老夫妻走进了他们的房子。"
1834453642940425,WORLDEVENT15_PAGE1,队伍遇到了一个令人沮丧的场景。他们发现了有人被野生怪物攻击的迹象。幸运的是没有尸体，所以受害者可能还活着。
1834453642940426,WORLDEVENT15_DECISION1,尝试寻找任何足迹。
1834453642940427,WORLDEVENT15_DECISION1RESULT0_PAGE1,"{CHARACTER1}找到了微弱的血迹，指向远离血迹的方向。

希望他们没有来晚。"
1834453647134720,WORLDEVENT15_DECISION1ALTRESULT0_PAGE1,"不幸的是，队伍没有找到任何踪迹。如果有的话，太微弱了，他们根本没法发现。

看来他们得用传统的方法寻找受害者。"
1834453647134721,WORLDEVENT16_PAGE1,"一大群人开始搭建一个看起来像是射箭场的地方，远处的靶子即使对经验丰富的弓箭手来说也显得不太合理。

“现在，亲爱的参赛者们，今天的第一个挑战来了。射击靶子，向观众证明你们的射箭技巧。我们将提供一把简单的弓和一筐箭，让任何人都无法说结果是因为自己的装备问题。”"
1834453647134722,WORLDEVENT16_DECISION1,选择一位冒险者参赛。
1834453647134723,WORLDEVENT16_DECISION1RESULT0_PAGE1,"{CHARACTER1}上弦，仔细瞄准，放箭。正中靶心！{GENDER1:cond:=1?he|=0?she}露出得意的微笑，重复这个过程，箭一支接一支地射出，直到只剩下几支。大多数箭都击中了靶子的正中心，只有几支离靶心几英寸远。


突然，观众们爆发出欢呼声。一个参赛者每一支箭都正中靶心，正是来自那个出色团队的女游侠。


“CHANTAY！CHANTAY！”人群欢呼道。"
1834453647134724,WORLDEVENT16_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1}上弦，仔细瞄准，放箭……结果却没击中靶子。{GENDER1:cond:=1?he|=0?she}对结果感到沮丧，重复这个过程，箭一支接一支地射出，直到{GENDER1:cond:=1?his|=0?her}的箭筐空了。最后，只有几支箭击中了靶子。


与此同时，观众们爆发出欢呼声。一个参赛者每一支箭都正中靶心，正是来自那个出色团队的女游侠。


“CHANTAY！CHANTAY！”人群欢呼道。至少现在冒险者们知道了一个对手的名字。"
1834453647134725,WORLDEVENT17_DECISION1,忽视欢呼声，继续射箭
1834453647134726,WORLDEVENT17_DECISION1RESULT0_PAGE1,"{CHARACTER1}努力忽略人群的欢呼声，朝目标射出了剩下的箭。然而，由于观众的干扰，只有一支箭命中了目标。


尽管如此，看到其他选手的表现，{CHARACTER1}知道他们可能取得了较高的分数。"
1834453647134727,WORLDEVENT17_DECISION2,尝试将Chantay的箭击落。
1834453651329024,WORLDEVENT17_DECISION2RESULT0_PAGE1,"{CHARACTER1}瞄准了Chantay的目标。更准确地说：{GENDER1:cond:=1?he|=0?she}瞄准了箭矢插入目标的地方，打算将它们全部击落。

{GENDER1:cond:=1?he|=0?she}放出了箭。

人群惊呼，另一支箭击中了Chantay的目标，将她的箭全部击落。观众们兴奋地欢呼。如果他们知道{CHARACTER1}的名字，肯定会为他欢呼。Chantay恼怒地朝{CHARACTER1}投去不满的目光。

竞技场的主持人注意到了这种非常规的做法，并评论道：“非常不寻常，但我喜欢！我会给你额外的分数！”对于{GENDER1:cond:=1?his|=0?her}的表现感到自豪，{CHARACTER1}朝{GENDER1:cond:=1?his|=0?her}的目标射出了剩下的箭，每一支都精准地击中了中心。
"
1834453651329025,WORLDEVENT17_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1}瞄准了Chantay的目标。更准确地说：{GENDER1:cond:=1?he|=0?she}瞄准了箭矢插入目标的地方，打算将它们全部击落。

{GENDER1:cond:=1?he|=0?she}放出了箭。

不幸的是，箭没有击中目标，反而射到了地面。只有少数观众理解了{CHARACTER1}的意图，而那些理解的人忍不住窃笑。因为{GENDER1:cond:=1?his|=0?her}的行为感到尴尬的{CHARACTER1}继续朝{GENDER1:cond:=1?his|=0?her}的原目标射击，结果全部未能命中剩下的箭。"
1834453651329026,WORLDEVENT18_PAGE1,"在{TARGET1}面前，白正在捏着拳头。

“我希望你准备好了。否则你就要被揍了！”她自信地说道。听到这话，谁也不会想到她竟然蒙着眼睛。

准备战斗！"
1834453651329027,WORLDEVENT19_PAGE1,"""够了！""白说道，摘下了眼罩。她笑得特别灿烂。

""看来你们并不是全都是弱者。""她拍了拍手。
""好吧！决定了！我会留在这里教你们武术。""

她看着{TARGET1}，脸凑得很近，调皮地说：
""希望你能在场。"""
1834453651329028,WORLDEVENT20_PAGE1,"队伍终于找到了他们要找的人，正好符合他们得到的描述。

“你…你是谁…？”年轻男子虚弱地问，手捂着肚子。他脸色苍白，看起来连坐直都很困难。

队伍告诉他，他们是来自冒险者公会的冒险者，被派来找他的。
他看着自己的伤口，脸上扭曲着痛苦。“我…我会…活下去吗？”显然，如果他的伤口再不处理，年轻人就撑不久了。"
1834453651329029,WORLDEVENT20_DECISION1,用药水治疗他。
1834453651329030,WORLDEVENT20_DECISION1RESULT0_PAGE1,"幸运的是，他们正好带着一瓶的治疗药水，终于缓解了那年轻人危在旦夕的状态。

他一饮下药水，呼吸逐渐平稳，脸色也慢慢重燃生机。虽然依然虚弱得几乎站不起来，但队友们毫不犹豫地决定抬着他前行。

“我……我真以为自己就要命丧于此了……”年轻人几乎哭得说不出话来，“谢谢……真的，非常感谢你们……”""."
1834453655523328,WORLDEVENT20_DECISION2,让{DECISIONCHARACTER1}治疗他。 
1834453655523329,WORLDEVENT20_DECISION2RESULT0_PAGE1,"{CHARACTER1} 用{GENDER1:cond:=1?his|=0?her}的治疗技能来稳定年轻人的状况。

{CHARACTER1} 给他喝下药水后，呼吸逐渐稳定，脸色终于恢复了一些血色。虽然他依然太虚弱，队伍决定抬着他。

“我…我以为我会死在那儿…”年轻人泪眼汪汪地说。“谢谢你们…真的非常感谢…” "
1834453655523330,WORLDEVENT20_DECISION3,队伍里没有人能帮助这个年轻人
1834453655523331,WORLDEVENT20_DECISION3RESULT0_PAGE1,"队伍告诉他，实在没有办法帮他。
年轻人看起来失望，显然这不是他期待的答案。

“我…我不想就这样死去…”他低声说道，开始默默抽泣。队伍决定至少陪在他身边，直到最后，让他不再孤单。

过了一会儿，年轻人停止了呼吸。现在别无他法，只能向公会报告。"
1834453655523332,WORLDEVENT21RESULT0_PAGE1,"队伍终于找到了他们要寻找的人，符合他们得到的描述。

但不幸的是，他们来得太晚了。眼前的人已经死去，因伤重而亡。
他年轻时孤独地死在一个偏远的洞穴里。这是冒险者们一个悲伤但并不罕见的结局。

现在他们别无选择，只能将发现报告给公会。"
1834453655523333,WORLDEVENT22_PAGE1,"在射箭场拆除后，一块巨大的金属板被搬到了竞技场中央。一名看起来像法师的男子走上前，施展了一个法术在那块金属板上。

竞技场的掌控者将注意力转向参赛者，开始解释即将到来的挑战规则。

“下一个挑战将考验你们的意志力，”他宣布道。“不要被这块金属板看似无害的外表所欺骗。它隐藏着强大的幻觉法术，让你感觉仿佛站在难以想象的炽热煤炭上。你能忍受这种灼烧的感觉多久，直到最终屈服？”
"
1834453655523334,WORLDEVENT22_PAGE2,"一位接一位，参赛者们轮流站在炽热的金属板上。有些人甚至连一秒都无法忍受，脚一接触金属板就痛苦地跳开。其他人则稍微坚持得久一些，但差别也不过是几秒钟。

然后，来自Falken前队伍的一名男子走上了金属板，坚定不移地站着。

十秒过去了...
二十秒过去了...

随着时间的推移，之前经历过金属板折磨的参赛者们目瞪口呆地盯着。他们亲身体验过忍受的痛苦，几乎无法想象还有人能坚持这么久。"
1834453659717632,WORLDEVENT22_PAGE3,"整整一分钟过去了，那名男子终于从金属板上走下，并没有像之前的参赛者那样痛苦，而是冷静而从容。他的同伴们热情地欢迎他，浑身是汗，显然经历了严酷的考验。之前尝试过挑战的其他参赛者们开始鼓掌，表达对这名男子非凡决心的深深敬意。

现在，冒险者们也该面对这个严峻的意志力考验了。"
1834453659717633,WORLDEVENT22_DECISION1,选择一名冒险者来参加比赛。
1834453659717634,WORLDEVENT22_DECISION1RESULT0_PAGE1,"{CHARACTER1}小心翼翼地将{GENDER1:cond:=1?himself|=0?herself}放在了金属板上。接下来是灼热和疼痛的感觉。尽管知道这一切只是幻觉，但{GENDER1:cond:=1?his|=0?her}的决心使他仍然站在上面。

十秒过去了...

二十秒过去了...


强烈的热度不断加剧，令{CHARACTER1}感到极度不适。{GENDER1:cond:=1?his|=0?her}的每一根神经都在尖叫着，让{GENDER1:cond:=1?him|=0?her}跳下那该死的金属板。"
1834453659717635,WORLDEVENT22_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1}小心翼翼地将一只脚放在了金属板上。尽管知道那灼热和疼痛只是幻觉，但感觉的强烈让{GENDER1:cond:=1?him|=0?her}迅速跳了回来。

不幸的是，这短暂的尝试算作失败，结果是{CHARACTER1}在金属板上连一秒都没坚持住。"
1834453659717636,WORLDEVENT23_DECISION1,跳下去。
1834453659717637,WORLDEVENT23_DECISION1RESULT0_PAGE1,"{CHARACTER1}立刻从盘子上跳了下来。{GENDER1:cond:=1?he|=0?she}已经承受了比大多数人更多的考验。

""35秒！""竞技场的主持人宣布，赢得了{CHARACTER1}来自其他参赛者的应有尊重。"
1834453659717638,WORLDEVENT23_DECISION2,尝试比之前的最佳时间坚持更久。
1834453659717639,WORLDEVENT23_DECISION2RESULT0_PAGE1,"{CHARACTER1}坚定地站着，痛苦包围着他，汗水像瀑布一样从{GENDER1:cond:=1?him|=0?her}身上倾泻而下。{GENDER1:cond:=1?he|=0?she}决心要比之前所有尝试过这个挑战的人坚持得更久。时间一分一秒过去，{CHARACTER1}依然站在盘子上，完全失去了对时间的概念。

最终，{CHARACTER1}意识到{GENDER1:cond:=1?he|=0?she}再也坚持不住，缓缓从盘子上降下，尽可能多地将时间挤入最终结果中。

""8-85秒...""竞技场的主持人结结巴巴地说，似乎不敢相信刚刚发生的一切。""这是新的记录！在比赛历史上，还没有人能坚持这么久！""目睹这一非人类意志力壮举的其他参赛者们陷入了沉默。

接下来的参赛者们都无法超越{CHARACTER1}的时间。"
1834453663911936,WORLDEVENT23_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1}决心让{GENDER1:cond:=1?himself|=0?herself}在盘子上坚持更久。这是一次徒劳的尝试。

就在{CHARACTER1}再也坚持不住，尖叫着从盘子上掉下来的那一刻，{GENDER1:cond:=1?his|=0?her}的脚感觉像在燃烧，即使{GENDER1:cond:=1?he|=0?she}离开了盘子，疼痛也没有停止。

""35秒。""竞技场的主持人宣布。""不过，我会扣掉一些分数。你应该知道自己的极限。""
一段时间内，{CHARACTER1}无法站起来，脑中充斥着令人难以忍受的疼痛。"
1834453663911937,WORLDEVENT24_PAGE1,"盘子被搬走了，工人们正在堆叠石头或类似材料制成的瓷砖，形成几座高塔，塔高达参赛者的腰部。

“现在，最后的挑战来了！”竞技场的主持人宣布道。“今天的比赛是格斗锦标赛，强者为王！用你的赤手空拳尽可能多地打碎瓷砖，证明你的力量！”"
1834453663911938,WORLDEVENT24_DECISION1,选择一位冒险者进行比赛。
1834453663911939,WORLDEVENT24_DECISION1RESULT0_PAGE1,"{CHARACTER1}将{GENDER1:cond:=1?himself|=0?herself}放在瓷砖堆前。周围{GENDER1:cond:=1?him|=0?her}，瓷砖破碎的声音此起彼伏，夹杂着那些在尝试中伤到拳头的人的痛苦呐喊。

 {CHARACTER1}深吸一口气，竭尽全力将{GENDER1:cond:=1?his|=0?her}的拳头挥向瓷砖。

所有的瓷砖都毫无例外地碎裂了。

在{CHARACTER1}还没完全领略到{GENDER1:cond:=1?his|=0?her}的壮举结果时，一阵巨响在{GENDER1:cond:=1?him|=0?her}旁边回荡。一位站在{CHARACTER1}身边的女冒险者也以一个令人印象深刻的重击打碎了所有瓷砖。"
1834453663911940,WORLDEVENT24_DECISION1RESULT0_PAGE2,"如果 {CHARACTER1} 没记错，那位女冒险家正是法尔肯昔日的伙伴之一。她最初自信满满地为自己的成就微笑，但当她发现 {CHARACTER1} 也取得了相同的结果时，脸上立刻流露出异样的神色。她向竞技场大师招了招手，悄声在他耳边低语。

“多么绝妙的主意！”他兴奋地喊道，“我马上就来安排！”

不久之后，工人们赶来，带来了更多的瓷砖，并在那位女冒险家面前搭起了一座更高的塔。随即，她再次使出浑身解数，一击之下便将整座塔劈成两半。观众席上顿时爆发出热烈的欢呼声，为这令人印象深刻的力量展示喝彩。"
